Species,Area,Units,Country,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006
BGX,27.9.a,TLW,PT,0.33 ,0.17 ,0.27,0.36,0.44,0,0,0,0.79,0,0.67,0.84,1.84,1,2,1,0,0
BHD,27,TLW,ES,5.62 ,4.58 ,5.45,5.27,7.02,4.11,4.52,8.7,7.96,2.95,0.19,0,0,0,0,0,0,0
BHD,27.8,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
BHD,27.9,TLW,ES,5.62 ,4.58 ,5.45,5.27,7.02,4.11,4.52,8.7,7.96,2.94,0.19,0,0,0,0,0,0,0
BHD,27.8.c,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
BHD,27.9.a,TLW,ES,5.62 ,4.58 ,5.45,5.27,7.02,4.11,4.52,8.7,7.96,2.94,0.19,0,0,0,0,0,0,0
BHD,27,TLW,PT,28.76 ,22.49 ,18.83,19.89,25.31,26.63,24.27,24.58,31.69,32.92,42.23,39.67,54.26,56,53,56,55,69
BHD,27.8,TLW,PT,0 ,0 ,0,0,0,0,0,0.16,0.36,0.47,1.07,1.25,1.13,1,1,1,1,1.3
BHD,27.9,TLW,PT,28.76 ,22.49 ,18.83,19.89,25.31,26.63,24.27,24.42,31.33,32.45,41.16,38.42,53.13,55,52,55,54,67.7
BHD,27.8.c,TLW,PT,0 ,0 ,0,0,0,0,0,0.16,0.36,0.47,1.07,1.25,1.13,1,1,1,1,1.3
BHD,27.9.a,TLW,PT,28.76 ,22.49 ,18.83,19.89,25.31,26.63,24.27,24.42,31.33,32.45,41.16,38.42,53.13,55,52,55,54,0.8
BHD,27.9_NK,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9
BHG,27,TLW,NL,2.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.6,TLW,NL,2.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.6.a,TLW,NL,2.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27,TLW,NO,0 ,0 ,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.2,TLW,NO,0 ,0 ,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.2.a,TLW,NO,0 ,0 ,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.2.a.2,TLW,NO,0 ,0 ,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27,TLW,PL,0 ,0 ,0,0,0.931,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.5,TLW,PL,0 ,0 ,0,0,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.6,TLW,PL,0 ,0 ,0,0,0.407,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.5.b,TLW,PL,0 ,0 ,0,0,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.5.b.1,TLW,PL,0 ,0 ,0,0,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.5.b.1.b,TLW,PL,0 ,0 ,0,0,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0
BHG,27.6.a,TLW,PL,0 ,0 ,0,0,0.407,0,0,0,0,0,0,0,0,0,0,0,0,0
BHY,27,TLW,ES,0.01 ,0 ,0.19,0.28,2.12,1.51,1.45,0.25,0.21,0.1,0.14,0,0,0,0,0,0,0
BHY,27.8,TLW,ES,0.01 ,0 ,0.03,0.02,1.2,0.4,0.77,0.07,0.02,0,0.01,0,0,0,0,0,0,0
BHY,27.9,TLW,ES,0 ,0 ,0.16,0.26,0.92,1.11,0.68,0.18,0.19,0.1,0.13,0,0,0,0,0,0,0
BHY,27.8.c,TLW,ES,0.01 ,0 ,0.03,0.02,1.2,0.4,0.77,0.07,0.02,0,0.01,0,0,0,0,0,0,0
BHY,27.9.a,TLW,ES,0 ,0 ,0.16,0.26,0.92,1.11,0.68,0.18,0.19,0.1,0.13,0,0,0,0,0,0,0
BIB,27,TLW,BE,250.4 ,256.6 ,235.5,227.3,310,337.3,354.1,362.8,388.3,448.4,299.4,317.6,405.2,413.1,424.6,578.2,573.9,472.3
BIB,27.4,TLW,BE,7.2 ,10.2 ,15.3,10.9,9.7,4.7,7.7,10.8,16,10.9,7.3,16.6,21.2,48.2,52.3,37.2,27.3,30
BIB,27.7,TLW,BE,240.4 ,244.6 ,216.4,210.9,293.7,329.2,343.4,347.1,368,434,287.5,297.5,375.9,356.5,368,535,536.6,432.6
BIB,27.8,TLW,BE,2.8 ,1.8 ,3.8,5.5,6.6,3.4,3,4.9,4.3,3.5,4.6,3.5,8.1,8.4,4.3,6,10,9.7
BIB,27.4.b,TLW,BE,0.1 ,0.1 ,0.1,0.4,0,0.1,0.4,0.4,0.2,0,0,0,0.7,0.3,0.2,0.4,0.3,0.4
BIB,27.4.c,TLW,BE,7.1 ,10.1 ,15.2,10.5,9.7,4.6,7.3,10.4,15.8,10.9,7.3,16.6,20.5,47.9,52.1,36.8,27,29.6
BIB,27.7.a,TLW,BE,3.4 ,4.2 ,2.8,3.5,6.2,0.6,1,0.5,2.4,1.3,1.1,1.3,2.2,3.2,1.8,2.1,3,3.9
BIB,27.7.d,TLW,BE,184.3 ,185.7 ,126.1,146.5,228.8,263.2,292.6,288.9,303.6,353.3,224.7,218.8,313.8,305.7,318.2,446,421.2,339.3
BIB,27.7.e,TLW,BE,35.4 ,41.7 ,69.7,35.6,41.7,44.4,37.7,19.1,25,9.3,35.7,50.5,40.3,28.6,23.5,50,59.6,58.3
BIB,27.7.f,TLW,BE,9.5 ,9.3 ,16.1,20.9,11.8,17.3,8.6,31.9,32.6,67,22.7,23.6,16.1,15.2,20.9,34.2,47.8,24.3
BIB,27.7.g,TLW,BE,6.6 ,3.1 ,1.4,3.8,4.6,2.5,3.3,2.6,2.1,3,3.3,3.2,3.3,3.8,3.6,2.2,4.9,6.3
BIB,27.7.h,TLW,BE,1.2 ,0.6 ,0.3,0.6,0.6,1.2,0.2,4.1,2.3,0.1,0,0.1,0.2,0,0,0.5,0.1,0.5
BIB,27.8.a,TLW,BE,0.3 ,0.3 ,0.4,1.1,1,0.2,0.3,0,0.7,0.3,0,0.2,0.1,0.1,0.2,0.1,1.3,0.5
BIB,27.8.b,TLW,BE,2.5 ,1.5 ,3.4,4.4,5.6,3.2,2.7,4.9,3.6,3.2,4.6,3.3,8,8.3,4.1,5.9,8.7,9.2
BIB,27,TLW,DE,4.788 ,2 ,1,0,0,0,0,40.07,0,7.4,0,0,0,0,0,0,0,0
BIB,27.4,TLW,DE,0.6958 ,0 ,0,0,0,0,0,40.07,0,7.4,0,0,0,0,0,0,0,0
BIB,27.7,TLW,DE,4.0922 ,2 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27.4.a,TLW,DE,0 ,0 ,0,0,0,0,0,19.21,0,0.04,0,0,0,0,0,0,0,0
BIB,27.4.b,TLW,DE,0 ,0 ,0,0,0,0,0,20.86,0,7.37,0,0,0,0,0,0,0,0
BIB,27.4.c,TLW,DE,0.6958 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27.7.d,TLW,DE,4.0922 ,2 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27,TLW,DK,0 ,1 ,0,0,0,0,2,4.99,0.03,4.5,0.03,0.01,0.22,0.02,0.03,0.01,0.04,0.04
BIB,27.3,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01
BIB,27.4,TLW,DK,0 ,1 ,0,0,0,0,2,4.99,0.03,4.5,0.03,0.01,0.2,0.01,0.02,0.01,0.03,0.03
BIB,27.3.a,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01
BIB,27.3.a_NK,TLW,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01
BIB,27.3.b.23,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
BIB,27.3.c.22,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
BIB,27.4.a,TLW,DK,0 ,0 ,0,0,0,0,2,4.99,0,4.5,0,0,0,0,0,0,0.01,0.01
BIB,27.4.b,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.06,0,0.01,0,0.01,0.01
BIB,27.4.c,TLW,DK,0 ,1 ,0,0,0,0,0,0,0.03,0,0.03,0.01,0.14,0.01,0.01,0.01,0.01,0.01
BIB,27,TLW,ES,823.65 ,1016.67 ,1061.51,1350.61,1307.31,1034.9,1295.19,1667.75,1389.78,1992.95,2766.39,3578.66,2572.86,2287.01,2099.1,2134.02,1407.7,2458.2
BIB,27.10,TLW,ES,0 ,0 ,0,0,0,0,0,0.05,0,0.31,0,0.36,0,0,0,0,0,0
BIB,27.4,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0
BIB,27.7,TLW,ES,0 ,0 ,0,0,0.04,0,0,0,0,0.04,0.08,0.54,14.18,1.91,5.2,6.02,1.5,3.3
BIB,27.8,TLW,ES,505.79 ,648.08 ,655.98,748.29,708.8,545.86,583.37,842.8,874.27,1442.26,2020.14,2661.07,1882.25,1437.2,1487.1,1067,885.4,1240.2
BIB,27.9,TLW,ES,317.86 ,368.59 ,405.53,602.32,598.47,489.04,711.82,824.9,515.51,550.34,746.17,915.88,676.43,847.9,606.8,1061,520.8,1214.7
BIB,27.10.a,TLW,ES,0 ,0 ,0,0,0,0,0,0.05,0,0,0,0.22,0,0,0,0,0,0
BIB,27.10.a.1,TLW,ES,0 ,0 ,0,0,0,0,0,0.05,0,0,0,0.2,0,0,0,0,0,0
BIB,27.10.a.2,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
BIB,27.10.b,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.31,0,0.14,0,0,0,0,0,0
BIB,27.4.a,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0
BIB,27.4.b,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0
BIB,27.7.c,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
BIB,27.7.c_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
BIB,27.7.e,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0.08,0.48,1.12,1.6,2.9,2,1,1.2
BIB,27.7.f,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
BIB,27.7.g,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
BIB,27.7.h,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.04,0,0.06,0.57,0.3,0.9,1,0.5,1.2
BIB,27.7.j,TLW,ES,0 ,0 ,0,0,0.04,0,0,0,0,0,0,0,12.49,0,1.4,3,0,0.9
BIB,27.7.j.2,TLW,ES,0 ,0 ,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27.7.j_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,12.49,0,1.4,3,0,0.9
BIB,27.8.a,TLW,ES,90.35 ,141.31 ,82.69,44.33,47.27,37.42,54.9,86.32,122.25,70.05,60.38,113.81,233.93,209,260,209,141.7,172.1
BIB,27.8.b,TLW,ES,264.31 ,335.75 ,363.7,424.69,404.39,243.38,213.36,234.32,323.92,357.25,293.63,349.8,490.76,569.1,859.2,530,522.6,826.8
BIB,27.8.c,TLW,ES,148.62 ,169.45 ,208.29,278.23,256.41,264.09,314.64,521.18,424.07,1009.73,1663.06,2185.71,1132.8,645,344.4,318,202.6,227.1
BIB,27.8.d,TLW,ES,2.51 ,1.57 ,1.3,1.04,0.73,0.97,0.47,0.98,4.03,4.78,3.04,10.12,24.76,14.1,23.5,10,18.5,14.2
BIB,27.8.d.1,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0.04,0,14.1,23.5,0,0,0
BIB,27.8.d.2,TLW,ES,2.51 ,1.57 ,1.3,1.04,0.73,0.97,0.47,0.98,4.03,4.78,3.04,9.59,0,0,0,0,0,0
BIB,27.8.d_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0.49,24.76,0,0,10,18.5,14.2
BIB,27.8.e,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.45,0.03,1.63,0,0,0,0,0,0
BIB,27.8.e.1,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.06,0.01,0.04,0,0,0,0,0,0
BIB,27.8.e.2,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.39,0.02,1.59,0,0,0,0,0,0
BIB,27.9.a,TLW,ES,317.86 ,368.59 ,405.53,602.32,598.47,489.04,711.82,824.9,515.51,550.33,746.17,914.97,676.43,847.9,606.8,1061,520.7,1214.7
BIB,27.9.b,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.01,0,0.91,0,0,0,0,0,0
BIB,27.9.b.1,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
BIB,27.9.b.2,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.01,0,0.71,0,0,0,0,0,0
BIB,27.9_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
BIB,27,TLW,FR,2643.975,3039.291 ,2747.454,2924.511,3418.598,3860.209,3814.41,3405.12,3547.9,4204.25,3777.23,3959.42,5435.8,5668,5889.8,3897.52,4903.13,6060.2
BIB,27.10,TLW,FR,0 ,0 ,0,0,0,0,0,0.02,0.01,0.34,0.01,0,0,0,1.6,0,0.01,0
BIB,27.12,TLW,FR,0.345,0 ,2.149,1.359,0,0,0,0,0.05,0,0.03,0,0,0,0,0,0,0
BIB,27.14,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0.37,1.13,0,0,0,0,0
BIB,27.2,TLW,FR,0 ,1.2 ,0,0,0,0,0.03,0,0,0.01,0,0.17,0.49,0,0,0,0,0
BIB,27.4,TLW,FR,14.058,23.013 ,27.005,23.368,30.84,73.422,88.1,62.04,39.84,33.39,57.8,63.32,90.18,153.4,193.1,104.3,131.8,85.3
BIB,27.5,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.1,0.2,0
BIB,27.6,TLW,FR,0.036,0 ,0.269,0,0.102,0.105,0,0,0.02,0.04,0.08,0.03,0,0,0,0,0.3,0.1
BIB,27.7,TLW,FR,2122.958,2373.421 ,2033.081,2147.477,2551.939,2895.47,2950.15,2585.22,2728.14,3224.87,2990.73,3222.08,4402.74,4485.3,4652.8,3226.31,3711.91,4912.3
BIB,27.8,TLW,FR,506.578,641.657 ,684.95,752.307,835.717,891.212,776.13,757.84,779.83,945.04,728.23,662.81,923.7,1010.4,1040.1,566.81,1058.91,1062.5
BIB,27.10.a,TLW,FR,0 ,0 ,0,0,0,0,0,0,0.01,0.34,0.01,0,0,0,1.6,0,0.01,0
BIB,27.10.a_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0.01,0.34,0.01,0,0,0,1.6,0,0.01,0
BIB,27.10.b,TLW,FR,0 ,0 ,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
BIB,27.12.a,TLW,FR,0 ,0 ,0,0,0,0,0,0,0.05,0,0.03,0,0,0,0,0,0,0
BIB,27.12.a_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0.05,0,0.03,0,0,0,0,0,0,0
BIB,27.12.c,TLW,FR,0.345,0 ,2.149,1.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27.14.a,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0.37,1.13,0,0,0,0,0
BIB,27.2.a,TLW,FR,0 ,0.4 ,0,0,0,0,0.03,0,0,0,0,0.03,0,0,0,0,0,0
BIB,27.2.a.1,TLW,FR,0 ,0 ,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0
BIB,27.2.a.2,TLW,FR,0 ,0.4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27.2.a_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
BIB,27.2.b,TLW,FR,0 ,0.8 ,0,0,0,0,0,0,0,0.01,0,0.14,0.49,0,0,0,0,0
BIB,27.2.b.2,TLW,FR,0 ,0.8 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27.2.b_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0.01,0,0.14,0.49,0,0,0,0,0
BIB,27.4.a,TLW,FR,0 ,0 ,0.024,0,0.051,0.245,0.67,0.31,1.13,0,0,0,0,0,0.9,0.1,0.1,0
BIB,27.4.b,TLW,FR,0.012,0.064 ,0.115,0.9,0.971,0.128,0.05,0.03,0.69,0.62,2.69,2.59,11.31,9.3,1.2,44.4,55.8,11.9
BIB,27.4.c,TLW,FR,14.046,22.949 ,26.866,22.468,29.818,73.049,87.38,61.7,38.02,32.77,55.11,60.73,78.87,144.1,191,59.7,75.8,73.4
BIB,27.4_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0
BIB,27.5.b,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.1,0.2,0
BIB,27.5.b_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.1,0.2,0
BIB,27.6.a,TLW,FR,0.036,0 ,0.269,0,0.102,0.105,0,0,0.02,0.04,0.08,0.03,0,0,0,0,0.3,0.1
BIB,27.7.a,TLW,FR,0 ,0.174 ,0,0.013,0,0,0,0,0.01,0.05,0.01,0.04,0,0,0,0.1,0.3,0.4
BIB,27.7.b,TLW,FR,0 ,0.044 ,0.148,0.075,0.026,0.226,0.19,0.28,0.14,0.23,0.05,0.56,0.19,0.6,0,0,0.01,0
BIB,27.7.c,TLW,FR,0 ,0 ,0.141,0.158,0,0,0,0,0,0,0,0,0.06,0,0,0.2,0.2,0
BIB,27.7.c.2,TLW,FR,0 ,0 ,0.141,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27.7.c_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.2,0.2,0
BIB,27.7.d,TLW,FR,1101.771,1021.753 ,784.831,742.866,1071.686,1090.318,1200.32,1130.96,883.49,1118.47,1348,1696.27,2304.19,2350.5,2126.5,1524.5,1720.6,1791.1
BIB,27.7.e,TLW,FR,916.604,1194.499 ,1073.063,1267.839,1304.034,1585.735,1480.51,1114.21,1453.25,1652.27,1457.97,1336.55,1836.52,1806.4,2146.6,1545.2,1776,2852.6
BIB,27.7.f,TLW,FR,5.412,6.32 ,7.687,7.42,9.443,17.928,8.94,24.82,16.94,64.64,31.12,37.96,45.67,56.9,50.4,64.2,85.9,79.7
BIB,27.7.g,TLW,FR,1.381,2.841 ,1.607,1.46,4.506,3.229,2.89,2.97,1.4,10.54,6.64,7.58,10.44,14.8,16.7,2.3,10.7,12.9
BIB,27.7.h,TLW,FR,97.22,147.453 ,165.151,127.507,161.804,197.64,252.24,310.78,372.55,378.44,146.59,141.63,192.32,245,305.4,87.1,115.1,172
BIB,27.7.j,TLW,FR,0.57,0.262 ,0.453,0.139,0.198,0.394,5.08,1.2,0.36,0.2,0.35,1.46,12.79,11.1,7.2,2.4,2.7,0.8
BIB,27.7.j.2,TLW,FR,0.57,0.262 ,0.453,0.139,0.198,0.394,5.08,1.2,0,0,0,0,0,0,0,0,0,0
BIB,27.7.j_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0.36,0.2,0.35,1.46,12.79,11.1,7.2,2.4,2.7,0.8
BIB,27.7.k,TLW,FR,0 ,0.075 ,0,0,0.242,0,0,0,0,0.03,0,0.03,0.56,0,0,0.3,0.3,0
BIB,27.7.k.2,TLW,FR,0 ,0.075 ,0,0,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27.7.k_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0.03,0,0.03,0.56,0,0,0.3,0.3,0
BIB,27.7_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,2.8
BIB,27.8.a,TLW,FR,425.148,527.648 ,562.773,633.322,694.678,733.279,641.25,567.56,565.86,698.91,581.14,535.85,759.72,807.4,827.1,432.4,797.9,804.1
BIB,27.8.b,TLW,FR,80.718,112.989 ,120.814,117.127,139.137,154.415,132.64,185.91,209.84,241.94,142.36,120.79,155.5,194.3,207.3,132.2,255.3,242.4
BIB,27.8.c,TLW,FR,0.199,0.244 ,0.354,0.158,0.238,0.12,0.13,0.34,0.9,0.91,1.19,1.01,2.36,3.4,2.4,1.7,2.1,5.9
BIB,27.8.d,TLW,FR,0.513,0.776 ,1.009,1.652,1.664,3.398,2.1,4.03,3.09,3.28,3.52,5.11,6.04,5.3,3.3,0.5,3.4,7.1
BIB,27.8.d.2,TLW,FR,0.513,0.776 ,1.009,1.652,1.664,3.398,2.1,4.03,0,0,0,0,0,0,0,0,0,0
BIB,27.8.d_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,3.09,3.28,3.52,5.11,6.04,5.3,3.3,0.5,3.4,7.1
BIB,27.8.e,TLW,FR,0 ,0 ,0,0.048,0,0,0.01,0,0.14,0,0.02,0.05,0.08,0,0,0,0.01,0
BIB,27.8.e.2,TLW,FR,0 ,0 ,0,0.048,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
BIB,27.8.e_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0.14,0,0.02,0.05,0.08,0,0,0,0.01,0
BIB,27.8_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.2,3
BIB,27_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0.01,0.56,0.32,10.64,17.56,18.9,2.2,0,0,0
BIB,27,TLW,GB,607,624,0,766.5234,705.3351,653.121,722.52,773.01,658.62,973.91,880.53,983,1023.52,933.1,845.64,722.09,566.42,700.07
BIB,27.4,TLW,GB,30,33,0,22.6816,14.8212,5.385,8.31,7.28,5.55,2.81,3.57,6.9,12.7,26.7,21.1,9.02,16.2,68
BIB,27.6,TLW,GB,0 ,0,0,0,0,0,0.03,0,0,0,0.03,0,10,7,7.01,0.01,0.01,0.02
BIB,27.7,TLW,GB,577,591,0,743.8418,690.5139,647.646,714.18,765.73,653.06,971.1,876.38,967.9,1000.51,899.4,817.52,712.04,550.21,632.04
BIB,27.8,TLW,GB,0 ,0,0,0,0,0.09,0,0,0.01,0,0.55,8.2,0.31,0,0.01,1.02,0,0.01
BIB,27.4.a,TLW,GB,0 ,0,0,0.015,0,0,0.1,0,0,0,0.14,0,0,12,2.6,0,0,53
BIB,27.4.b,TLW,GB,0 ,0,0,1.7721,0.1593,0.186,1.11,0.75,0.54,0.36,1.11,5.3,8.8,10,11.9,6.01,9.6,6
BIB,27.4.c,TLW,GB,30,33,0,20.8945,14.6619,5.199,7.09,6.53,5.01,2.44,2.32,1.6,3.9,4.7,6.6,3.01,6.6,9
BIB,27.6.a,TLW,GB,0 ,0,0,0,0,0,0.03,0,0,0,0.03,0,10,7,7.01,0.01,0.01,0.02
BIB,27.7.a,TLW,GB,0 ,0,0,0.0255,0.0188,0,0.01,0,0.13,0.01,0,0,0.1,0.4,1.3,0.01,0.3,0.01
BIB,27.7.b,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
BIB,27.7.c,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
BIB,27.7.c_NK,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
BIB,27.7.d,TLW,GB,92,102,0,154.0248,129.7675,104.467,152.89,170.48,112.7,194.72,119.64,136.4,147.3,157.9,151.5,116,75,66
BIB,27.7.e,TLW,GB,474,471,0,579.5944,550.2994,530.122,548.51,560.02,517.12,685.44,726,807.6,807.7,708.3,619.9,561,441.3,547
BIB,27.7.f,TLW,GB,7,10,0,5.6304,6.2382,7.034,6.14,15.32,6.7,43.67,22.29,15.8,24.3,21.4,23.91,20,25.1,10
BIB,27.7.g,TLW,GB,1,0,0,0.3844,0.2901,0.464,0.92,0.71,0.55,0.32,0.53,0.6,0.2,0.8,0.6,0.01,0.9,1
BIB,27.7.h,TLW,GB,3,8,0,4.1823,3.8913,5.536,5.67,19.17,15.86,46.94,7.91,7.5,20.9,10.6,20.2,15.01,7.6,8
BIB,27.7.j,TLW,GB,0 ,0,0,0,0.0086,0.023,0.05,0.03,0,0,0,0,0.01,0,0.01,0.01,0.01,0.01
BIB,27.7.j.2,TLW,GB,0 ,0,0,0,0.0086,0.023,0.05,0.03,0,0,0,0,0.01,0,0.01,0.01,0.01,0
BIB,27.7.j_NK,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
BIB,27.7.k,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
BIB,27.7.k.2,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
BIB,27.8.a,TLW,GB,0 ,0,0,0,0,0,0,0,0.01,0,0.55,0.4,0.01,0,0.01,1.01,0,0.01
BIB,27.8.b,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,7.8,0.2,0,0,0.01,0,0
BIB,27.8.d,TLW,GB,0 ,0,0,0,0,0.09,0,0,0,0,0,0,0.1,0,0,0,0,0
BIB,27.8.d.2,TLW,GB,0 ,0,0,0,0,0.09,0,0,0,0,0,0,0.1,0,0,0,0,0
BIB,27,TLW,GG,0,0,0,0,1,1,0.572,1.082,1.4,2,3,1,3,2,4,2,1,5
BIB,27.7,TLW,GG,0,0,0,0.47,1,1,0.572,1.082,1.4,2,3,1,3,2,4,2,1,5
BIB,27.7.a,TLW,GG,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27.7.e,TLW,GG,0,0,0,0,1,1,0.572,1.082,1.4,2,3,1,3,2,4,2,1,5
BIB,27.7a,TLW,GG,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIB,27,TLW,IE,0 c,0 c,0,0.3146,0,0,0.1,0.19,0.06,2.05,0.14,0.04,3.56,0.71,0.7,4.91,2.1,2.82
BIB,27.6,TLW,IE,0 ,0 c,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.7
BIB,27.7,TLW,IE,0 c,0 c,0.2229,0.3146,0,0,0.1,0.19,0.06,1.79,0.14,0.04,3.56,0.71,0.7,4.91,2.1,2.12
BIB,27.6.a,TLW,IE,0 ,0 c,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.7
BIB,27.7.a,TLW,IE,0 ,0 c,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.7,0
BIB,27.7.b,TLW,IE,0 ,0 c,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.3,0.3,0.6
